 #Energy          XX(cm^-1)       YY(cm^-1)      ZZ(cm^-1)       XY(cm^-1)       YZ(cm^-1)       XZ(cm^-1)
 5.002000E-01  2.21056297E+03  2.21056297E+03  9.35564514E+00  3.58486059E+02  0.00000000E+00  0.00000000E+00
 5.052000E-01  2.26290678E+03  2.26290678E+03  9.44916418E+00  3.62069486E+02  0.00000000E+00  0.00000000E+00
 5.102000E-01  2.31660718E+03  2.31660718E+03  9.54268323E+00  3.65652913E+02  0.00000000E+00  0.00000000E+00
 5.152000E-01  2.37085429E+03  2.37085429E+03  1.15631277E+01  3.69236340E+02  0.00000000E+00  0.00000000E+00
 5.202000E-01  2.42564546E+03  2.42564546E+03  1.16753475E+01  3.72819768E+02  0.00000000E+00  0.00000000E+00
 5.252000E-01  2.48183502E+03  2.48183502E+03  1.17875673E+01  3.76403195E+02  0.00000000E+00  0.00000000E+00
 5.302000E-01  2.53856582E+03  2.53856582E+03  1.18997871E+01  3.79986622E+02  0.00000000E+00  0.00000000E+00
 5.352000E-01  2.59670665E+03  2.59670665E+03  1.20116796E+01  3.83570049E+02  0.00000000E+00  0.00000000E+00
 5.402000E-01  2.65627682E+03  2.65627682E+03  1.21238964E+01  3.87153476E+02  0.00000000E+00  0.00000000E+00
 5.452000E-01  2.71556096E+03  2.71554736E+03  1.22361131E+01  3.90736904E+02  0.00000000E+00  0.00000000E+00
 5.502000E-01  2.77715143E+03  2.77713755E+03  1.23479935E+01  3.94320331E+02  0.00000000E+00  0.00000000E+00
 5.552000E-01  2.83932507E+03  2.83931090E+03  1.24602072E+01  3.97903758E+02  0.00000000E+00  0.00000000E+00
 5.602000E-01  2.90206435E+03  2.90206435E+03  1.25724208E+01  4.01487185E+02  0.00000000E+00  0.00000000E+00
 5.652000E-01  2.96629814E+03  2.96629814E+03  1.26846345E+01  4.05070613E+02  0.00000000E+00  0.00000000E+00
 5.702000E-01  3.03203093E+03  3.03203093E+03  1.27964996E+01  4.08654040E+02  0.00000000E+00  0.00000000E+00
 5.752000E-01  3.09834813E+03  3.09834813E+03  1.29087103E+01  4.12237467E+02  0.00000000E+00  0.00000000E+00
 5.802000E-01  3.16618622E+03  3.16618622E+03  1.30209209E+01  4.15820894E+02  0.00000000E+00  0.00000000E+00
 5.852000E-01  3.23463133E+03  3.23463133E+03  1.31327738E+01  4.19404321E+02  0.00000000E+00  0.00000000E+00
 5.902000E-01  3.30460316E+03  3.30460316E+03  1.32449814E+01  4.22987749E+02  0.00000000E+00  0.00000000E+00
 5.952000E-01  3.37520560E+03  3.37518898E+03  1.33571890E+01  4.26571176E+02  0.00000000E+00  0.00000000E+00
 6.002000E-01  3.44829252E+03  3.44829252E+03  1.57138679E+01  4.30154603E+02  0.00000000E+00  0.00000000E+00
 6.052000E-01  3.52107087E+03  3.52107087E+03  1.58447732E+01  4.33738030E+02  0.00000000E+00  0.00000000E+00
 6.102000E-01  3.59638487E+03  3.59638487E+03  1.59756784E+01  4.37321457E+02  0.00000000E+00  0.00000000E+00
 6.152000E-01  3.67234061E+03  3.67232265E+03  1.61061451E+01  4.40904885E+02  0.00000000E+00  0.00000000E+00
 6.202000E-01  3.74989793E+03  3.74989793E+03  1.62370468E+01  4.44488312E+02  0.00000000E+00  0.00000000E+00
 6.252000E-01  3.82907309E+03  3.82907309E+03  1.63679485E+01  4.48071739E+02  0.00000000E+00  0.00000000E+00
 6.302000E-01  3.90892441E+03  3.90890540E+03  1.64984009E+01  4.51655166E+02  0.00000000E+00  0.00000000E+00
 6.352000E-01  3.99039372E+03  3.99039372E+03  1.66292990E+01  4.55238594E+02  0.00000000E+00  0.00000000E+00
 6.402000E-01  4.07353523E+03  4.07353523E+03  1.67601971E+01  4.58822021E+02  0.00000000E+00  0.00000000E+00
 6.452000E-01  4.15834559E+03  4.15834559E+03  1.68906353E+01  4.62405448E+02  0.00000000E+00  0.00000000E+00
 6.502000E-01  4.24383730E+03  4.24383730E+03  1.70215299E+01  4.65988875E+02  0.00000000E+00  0.00000000E+00
 6.552000E-01  4.33204595E+03  4.33204595E+03  1.71524245E+01  4.69572302E+02  0.00000000E+00  0.00000000E+00
 6.602000E-01  4.42093300E+03  4.42093300E+03  1.72828484E+01  4.73155730E+02  0.00000000E+00  0.00000000E+00
 6.652000E-01  4.51155854E+03  4.51153690E+03  1.74137394E+01  4.76739157E+02  0.00000000E+00  0.00000000E+00
 6.702000E-01  4.60389451E+03  4.60389451E+03  1.75446304E+01  4.80322584E+02  0.00000000E+00  0.00000000E+00
 6.752000E-01  4.69799925E+03  4.69799925E+03  2.02000458E+01  4.83906011E+02  0.00000000E+00  0.00000000E+00
 6.802000E-01  4.79386561E+03  4.79386561E+03  2.03496314E+01  4.87489439E+02  0.00000000E+00  0.00000000E+00
 6.852000E-01  4.89148459E+03  4.89148459E+03  2.04986590E+01  4.91072866E+02  0.00000000E+00  0.00000000E+00
 6.902000E-01  4.98983901E+03  4.98983901E+03  2.06482405E+01  4.94656293E+02  0.00000000E+00  0.00000000E+00
 6.952000E-01  5.09106816E+03  5.09106816E+03  2.07978221E+01  4.98239720E+02  0.00000000E+00  0.00000000E+00
 7.002000E-01  5.19411500E+03  5.19411500E+03  2.09468334E+01  5.01823147E+02  0.00000000E+00  0.00000000E+00
 7.052000E-01  5.29896811E+03  5.29896811E+03  2.10964109E+01  5.05406575E+02  0.00000000E+00  0.00000000E+00
 7.102000E-01  5.40569039E+03  5.40569039E+03  2.12454100E+01  5.08990002E+02  0.00000000E+00  0.00000000E+00
 7.152000E-01  5.51424457E+03  5.51424457E+03  2.13949835E+01  5.12573429E+02  0.00000000E+00  0.00000000E+00
 7.202000E-01  5.62466863E+03  5.62466863E+03  2.15445569E+01  5.16156856E+02  0.00000000E+00  0.00000000E+00
 7.252000E-01  5.73694857E+03  5.73694857E+03  2.16935398E+01  5.19740283E+02  0.00000000E+00  0.00000000E+00
 7.302000E-01  5.85225241E+03  5.85225241E+03  2.18431091E+01  5.23323711E+02  0.00000000E+00  0.00000000E+00
 7.352000E-01  5.96947577E+03  5.96947577E+03  2.19920799E+01  5.26907138E+02  0.00000000E+00  0.00000000E+00
 7.402000E-01  6.08860253E+03  6.08860253E+03  2.21416451E+01  5.30490565E+02  0.00000000E+00  0.00000000E+00
 7.452000E-01  6.20967192E+03  6.20967192E+03  2.22912104E+01  5.34073992E+02  0.00000000E+00  0.00000000E+00
 7.503000E-01  6.33466559E+03  6.33466559E+03  2.52485505E+01  5.37729088E+02  0.00000000E+00  0.00000000E+00
 7.553000E-01  6.46077377E+03  6.46077377E+03  2.54168068E+01  5.41312515E+02  0.00000000E+00  0.00000000E+00
 7.603000E-01  6.59003720E+03  6.59003720E+03  2.55843669E+01  5.44895943E+02  0.00000000E+00  0.00000000E+00
 7.653000E-01  6.72128109E+03  6.72128109E+03  2.57526187E+01  5.48479370E+02  0.00000000E+00  0.00000000E+00
 7.703000E-01  6.85451464E+03  6.85451464E+03  2.59201650E+01  5.52062797E+02  0.00000000E+00  0.00000000E+00
 7.753000E-01  6.99093272E+03  6.99093272E+03  2.60884122E+01  5.55646224E+02  0.00000000E+00  0.00000000E+00
 7.803000E-01  7.13056233E+03  7.13056233E+03  2.62566594E+01  5.59229651E+02  0.00000000E+00  0.00000000E+00
 7.853000E-01  7.27223208E+03  7.27223208E+03  2.64241875E+01  5.62813079E+02  0.00000000E+00  0.00000000E+00
 7.903000E-01  7.41595012E+03  7.41595012E+03  2.65924301E+01  5.66396506E+02  0.00000000E+00  0.00000000E+00
 7.953000E-01  7.56414419E+03  7.56414419E+03  2.67599445E+01  5.69979933E+02  0.00000000E+00  0.00000000E+00
 8.003000E-01  7.71439122E+03  7.71439122E+03  2.69281826E+01  5.73563360E+02  0.00000000E+00  0.00000000E+00
 8.053000E-01  7.86795375E+03  7.86795375E+03  2.70956833E+01  5.77146787E+02  0.00000000E+00  0.00000000E+00
 8.103000E-01  8.02485636E+03  8.02485636E+03  2.72639168E+01  5.80730215E+02  0.00000000E+00  0.00000000E+00
 8.153000E-01  8.18508677E+03  8.18508677E+03  3.04793374E+01  5.84313642E+02  0.00000000E+00  0.00000000E+00
 8.203000E-01  8.34870399E+03  8.34870399E+03  3.06662583E+01  5.87897069E+02  0.00000000E+00  0.00000000E+00
 8.253000E-01  8.51569359E+03  8.51565584E+03  3.08523399E+01  5.91480496E+02  0.00000000E+00  0.00000000E+00
 8.303000E-01  8.68607654E+03  8.68607654E+03  3.10392558E+01  5.95063924E+02  0.00000000E+00  0.00000000E+00
 8.353000E-01  8.85987334E+03  8.85987334E+03  3.12253221E+01  5.98647351E+02  0.00000000E+00  0.00000000E+00
 8.403000E-01  9.03710403E+03  9.03710403E+03  3.14122330E+01  6.02230778E+02  0.00000000E+00  0.00000000E+00
 8.453000E-01  9.21909568E+03  9.21909568E+03  3.15982841E+01  6.05814205E+02  0.00000000E+00  0.00000000E+00
 8.503000E-01  9.40453114E+03  9.40453114E+03  3.17851899E+01  6.09397632E+02  0.00000000E+00  0.00000000E+00
 8.553000E-01  9.59346863E+03  9.59346863E+03  3.19712258E+01  6.12981060E+02  0.00000000E+00  0.00000000E+00
 8.603000E-01  9.78716721E+03  9.78716721E+03  3.21581265E+01  6.16564487E+02  0.00000000E+00  0.00000000E+00
 8.653000E-01  9.98445587E+03  9.98441270E+03  3.23441473E+01  6.20147914E+02  0.00000000E+00  0.00000000E+00
 8.703000E-01  1.01865162E+04  1.01865162E+04  3.25310428E+01  6.23731341E+02  0.00000000E+00  0.00000000E+00
 8.753000E-01  1.03934655E+04  1.03934655E+04  3.59887530E+01  6.27314768E+02  0.00000000E+00  0.00000000E+00
 8.803000E-01  1.06052899E+04  1.06052899E+04  3.61943326E+01  6.30898196E+02  0.00000000E+00  0.00000000E+00
 8.853000E-01  1.08220640E+04  1.08220640E+04  3.63989220E+01  6.34481623E+02  0.00000000E+00  0.00000000E+00
 8.903000E-01  1.10424092E+04  1.10424092E+04  3.66044960E+01  6.38065050E+02  0.00000000E+00  0.00000000E+00
 8.953000E-01  1.12690226E+04  1.12690226E+04  3.68090688E+01  6.41648477E+02  0.00000000E+00  0.00000000E+00
 9.003000E-01  1.15006207E+04  1.15006207E+04  3.70146371E+01  6.45231905E+02  0.00000000E+00  0.00000000E+00
 9.053000E-01  1.17385589E+04  1.17385589E+04  3.72191932E+01  6.48815332E+02  0.00000000E+00  0.00000000E+00
 9.103000E-01  1.19814915E+04  1.19814915E+04  3.74247560E+01  6.52398759E+02  0.00000000E+00  0.00000000E+00
 9.153000E-01  1.22294398E+04  1.22294398E+04  3.76292954E+01  6.55982186E+02  0.00000000E+00  0.00000000E+00
 9.203000E-01  1.24838206E+04  1.24838206E+04  3.78348525E+01  6.59565613E+02  0.00000000E+00  0.00000000E+00
 9.253000E-01  1.27446177E+04  1.27445649E+04  3.80393753E+01  6.63149041E+02  0.00000000E+00  0.00000000E+00
 9.303000E-01  1.30118101E+04  1.30118101E+04  4.17206035E+01  6.66732468E+02  0.00000000E+00  0.00000000E+00
 9.353000E-01  1.32868399E+04  1.32868399E+04  4.19448355E+01  6.70315895E+02  0.00000000E+00  0.00000000E+00
 9.403000E-01  1.35670251E+04  1.35670251E+04  4.21679209E+01  6.73899322E+02  0.00000000E+00  0.00000000E+00
 9.453000E-01  1.38551167E+04  1.38551167E+04  4.23921468E+01  6.77482750E+02  0.00000000E+00  0.00000000E+00
 9.503000E-01  1.41496691E+04  1.41496691E+04  4.26152140E+01  6.81066177E+02  0.00000000E+00  0.00000000E+00
 9.553000E-01  1.44535738E+04  1.44535738E+04  4.28382691E+01  6.84649604E+02  0.00000000E+00  0.00000000E+00
 9.603000E-01  1.47640613E+04  1.47640613E+04  4.30624827E+01  6.88233031E+02  0.00000000E+00  0.00000000E+00
 9.653000E-01  1.50824778E+04  1.50824778E+04  4.32855197E+01  6.91816458E+02  0.00000000E+00  0.00000000E+00
 9.703000E-01  1.54103041E+04  1.54103041E+04  4.35097273E+01  6.95399886E+02  0.00000000E+00  0.00000000E+00
 9.753000E-01  1.57461280E+04  1.57461280E+04  4.37327460E+01  6.98983313E+02  0.00000000E+00  0.00000000E+00
 9.803000E-01  1.60913735E+04  1.60913735E+04  4.76187315E+01  7.02566740E+02  0.00000000E+00  0.00000000E+00
 9.853000E-01  1.64461428E+04  1.64461428E+04  4.78616099E+01  7.06150167E+02  0.00000000E+00  0.00000000E+00
 9.903000E-01  1.68103424E+04  1.68103424E+04  4.81031807E+01  7.09733594E+02  0.00000000E+00  0.00000000E+00
 9.953000E-01  1.71854116E+04  1.71854116E+04  4.83460525E+01  7.13317022E+02  0.00000000E+00  0.00000000E+00
 1.000300E+00  1.75700449E+04  1.75700449E+04  4.85876036E+01  7.16900449E+02  0.00000000E+00  0.00000000E+00
 1.005300E+00  1.79670359E+04  1.79670359E+04  4.88291416E+01  7.20483876E+02  0.00000000E+00  0.00000000E+00
 1.010300E+00  1.83750101E+04  1.83750101E+04  4.90720001E+01  7.24067303E+02  0.00000000E+00  0.00000000E+00
 1.015300E+00  1.87939275E+04  1.87939275E+04  4.93135184E+01  7.27650731E+02  0.00000000E+00  0.00000000E+00
 1.020300E+00  1.92267433E+04  1.92267433E+04  5.33669480E+01  7.31234158E+02  0.00000000E+00  0.00000000E+00
 1.025300E+00  1.96719253E+04  1.96719253E+04  5.36284738E+01  4.72924375E+02  0.00000000E+00  0.00000000E+00
 1.030300E+00  2.01296529E+04  2.01296529E+04  5.38885351E+01  4.75230648E+02  0.00000000E+00  0.00000000E+00
 1.035300E+00  2.06026791E+04  2.06026791E+04  5.41485824E+01  4.77536921E+02  0.00000000E+00  0.00000000E+00
 1.040300E+00  2.10896038E+04  2.10896038E+04  5.44100940E+01  4.79843194E+02  0.00000000E+00  0.00000000E+00
 1.045300E+00  2.15919791E+04  2.15918986E+04  5.46701200E+01  4.82149467E+02  0.00000000E+00  0.00000000E+00
 1.050400E+00  2.21131495E+04  2.21131495E+04  5.49353619E+01  4.84501866E+02  0.00000000E+00  0.00000000E+00
 1.055400E+00  2.26477755E+04  2.26477755E+04  5.51968593E+01  4.86808139E+02  0.00000000E+00  0.00000000E+00
 1.060400E+00  2.32006043E+04  2.32006043E+04  5.94180528E+01  4.89114412E+02  0.00000000E+00  0.00000000E+00
 1.065400E+00  2.37702965E+04  2.37702965E+04  5.96965991E+01  4.91420685E+02  0.00000000E+00  0.00000000E+00
 1.070400E+00  2.43612491E+04  2.43612491E+04  5.99751303E+01  4.93726959E+02  0.00000000E+00  0.00000000E+00
 1.075400E+00  2.49704913E+04  2.49704913E+04  6.02552832E+01  4.96033232E+02  0.00000000E+00  0.00000000E+00
 1.080400E+00  2.56008736E+04  2.56008736E+04  6.05337917E+01  4.98339505E+02  0.00000000E+00  0.00000000E+00
