 #Energy          XX(cm^-1)       YY(cm^-1)      ZZ(cm^-1)       XY(cm^-1)       YZ(cm^-1)       XZ(cm^-1)
 2.425800E+00  2.44976724E+05  2.44976724E+05  1.54835376E+03  3.12746453E+03  0.00000000E+00  0.00000000E+00
 2.430800E+00  2.47699108E+05  2.47699108E+05  1.54261127E+03  3.13391079E+03  0.00000000E+00  0.00000000E+00
 2.435800E+00  2.50612922E+05  2.50612922E+05  1.54570518E+03  3.14035704E+03  0.00000000E+00  0.00000000E+00
 2.440800E+00  2.53710071E+05  2.53710071E+05  1.54875913E+03  3.56883363E+03  0.00000000E+00  0.00000000E+00
 2.445800E+00  2.56965120E+05  2.56965120E+05  1.54294530E+03  4.15010122E+03  0.00000000E+00  0.00000000E+00
 2.450800E+00  2.60355741E+05  2.60354425E+05  1.54602045E+03  4.15858536E+03  0.00000000E+00  0.00000000E+00
 2.455800E+00  2.63852188E+05  2.63852188E+05  1.54905565E+03  4.16706949E+03  0.00000000E+00  0.00000000E+00
 2.460800E+00  2.67427711E+05  2.67427711E+05  1.55213010E+03  4.17555363E+03  0.00000000E+00  0.00000000E+00
 2.465800E+00  2.71055585E+05  2.71055585E+05  1.55516447E+03  4.18403777E+03  0.00000000E+00  0.00000000E+00
 2.470800E+00  2.74705225E+05  2.74705225E+05  1.55823822E+03  4.76556773E+03  0.00000000E+00  0.00000000E+00
 2.475800E+00  2.78359791E+05  2.78359791E+05  1.55233879E+03  4.77521150E+03  0.00000000E+00  0.00000000E+00
 2.480800E+00  2.82002910E+05  2.82002910E+05  1.55535449E+03  4.78485528E+03  0.00000000E+00  0.00000000E+00
 2.485800E+00  2.85629314E+05  2.85629314E+05  1.54940161E+03  5.34461002E+03  0.00000000E+00  0.00000000E+00
 2.490800E+00  2.89234349E+05  2.89234349E+05  1.55239905E+03  5.35536031E+03  0.00000000E+00  0.00000000E+00
 2.495800E+00  2.92836716E+05  2.92836716E+05  1.54639274E+03  5.36611059E+03  0.00000000E+00  0.00000000E+00
 2.500800E+00  2.96451935E+05  2.96451935E+05  1.54937193E+03  5.37686087E+03  0.00000000E+00  0.00000000E+00
 2.505800E+00  3.00109309E+05  3.00109309E+05  1.54331220E+03  5.91028334E+03  0.00000000E+00  0.00000000E+00
 2.510800E+00  3.03835556E+05  3.03834149E+05  1.53717759E+03  5.92207655E+03  0.00000000E+00  0.00000000E+00
 2.515800E+00  3.07669246E+05  3.07669246E+05  1.54012068E+03  5.93386976E+03  0.00000000E+00  0.00000000E+00
 2.520800E+00  3.11651975E+05  3.11651975E+05  1.53393294E+03  6.34238502E+03  0.00000000E+00  0.00000000E+00
 2.525800E+00  3.15815669E+05  3.15815669E+05  1.52770994E+03  6.35496513E+03  0.00000000E+00  0.00000000E+00
 2.530800E+00  3.20201985E+05  3.20201985E+05  1.53061689E+03  6.36754523E+03  0.00000000E+00  0.00000000E+00
 2.535800E+00  3.24835940E+05  3.24835940E+05  1.52430187E+03  6.86766901E+03  0.00000000E+00  0.00000000E+00
 2.540800E+00  3.29743937E+05  3.29743937E+05  1.52719048E+03  6.88121043E+03  0.00000000E+00  0.00000000E+00
 2.545800E+00  3.34948247E+05  3.34948247E+05  1.52082266E+03  6.84410074E+03  0.00000000E+00  0.00000000E+00
 2.550900E+00  3.40472734E+05  3.40472734E+05  1.52371380E+03  7.32698517E+03  0.00000000E+00  0.00000000E+00
 2.555900E+00  3.46293410E+05  3.46293410E+05  1.51729300E+03  7.34134674E+03  0.00000000E+00  0.00000000E+00
 2.560900E+00  3.52426072E+05  3.52426072E+05  1.52010612E+03  7.34143901E+03  0.00000000E+00  0.00000000E+00
 2.565900E+00  3.58854406E+05  3.58854406E+05  1.52291868E+03  7.35577272E+03  0.00000000E+00  0.00000000E+00
 2.570900E+00  3.65566578E+05  3.65566578E+05  1.52573068E+03  7.82919565E+03  0.00000000E+00  0.00000000E+00
 2.575900E+00  3.72543784E+05  3.72543784E+05  1.52850317E+03  7.84442222E+03  0.00000000E+00  0.00000000E+00
 2.580900E+00  3.79758019E+05  3.79758019E+05  1.54065110E+03  7.89529785E+03  0.00000000E+00  0.00000000E+00
 2.585900E+00  3.87184829E+05  3.87184829E+05  1.54343918E+03  7.91059348E+03  0.00000000E+00  0.00000000E+00
 2.590900E+00  3.94796896E+05  3.94796896E+05  1.55563710E+03  7.98381552E+03  0.00000000E+00  0.00000000E+00
 2.595900E+00  4.02574849E+05  4.02574849E+05  1.55844076E+03  7.99922294E+03  0.00000000E+00  0.00000000E+00
 2.600900E+00  4.10496358E+05  4.10496358E+05  1.57068863E+03  8.09272452E+03  0.00000000E+00  0.00000000E+00
 2.605900E+00  4.18539536E+05  4.18539536E+05  1.58292989E+03  8.20381413E+03  0.00000000E+00  0.00000000E+00
 2.610900E+00  4.26704127E+05  4.26704127E+05  1.59520421E+03  8.21955498E+03  0.00000000E+00  0.00000000E+00
 2.615900E+00  4.34978299E+05  4.34978299E+05  1.61696734E+03  8.34574062E+03  0.00000000E+00  0.00000000E+00
 2.620900E+00  4.43366745E+05  4.43366745E+05  1.62932461E+03  8.48423697E+03  0.00000000E+00  0.00000000E+00
 2.625900E+00  4.51875924E+05  4.51875924E+05  1.65120439E+03  8.50042271E+03  0.00000000E+00  0.00000000E+00
 2.630900E+00  4.60514177E+05  4.60514177E+05  1.66368683E+03  8.28639746E+03  0.00000000E+00  0.00000000E+00
 2.635900E+00  4.69296834E+05  4.69296834E+05  1.68568372E+03  8.45714253E+03  0.00000000E+00  0.00000000E+00
 2.640900E+00  4.78232186E+05  4.78232186E+05  1.71728757E+03  8.11914230E+03  0.00000000E+00  0.00000000E+00
 2.645900E+00  4.87331295E+05  4.87331295E+05  1.73939045E+03  8.31049235E+03  0.00000000E+00  0.00000000E+00
 2.650900E+00  4.96593668E+05  4.96593668E+05  1.76160358E+03  7.98437058E+03  0.00000000E+00  0.00000000E+00
 2.655900E+00  5.06011415E+05  5.06011415E+05  1.79347386E+03  8.19365344E+03  0.00000000E+00  0.00000000E+00
 2.660900E+00  5.15564802E+05  5.15567933E+05  1.82544436E+03  7.88206101E+03  0.00000000E+00  0.00000000E+00
 2.665900E+00  5.25228506E+05  5.25228506E+05  1.85751505E+03  7.79593048E+03  0.00000000E+00  0.00000000E+00
 2.670900E+00  5.34950217E+05  5.34950217E+05  1.89932691E+03  7.50435713E+03  0.00000000E+00  0.00000000E+00
 2.675900E+00  5.44675421E+05  5.44675421E+05  1.93161468E+03  7.51840550E+03  0.00000000E+00  0.00000000E+00
 2.680900E+00  5.54332830E+05  5.54332830E+05  1.97367716E+03  7.23145248E+03  0.00000000E+00  0.00000000E+00
 2.685900E+00  5.63846750E+05  5.63846750E+05  2.02556470E+03  7.21235846E+03  0.00000000E+00  0.00000000E+00
 2.690900E+00  5.73139893E+05  5.73139893E+05  2.06796360E+03  6.95340969E+03  0.00000000E+00  0.00000000E+00
 2.695900E+00  5.82123907E+05  5.82123907E+05  2.12016995E+03  6.70373493E+03  0.00000000E+00  0.00000000E+00
 2.700900E+00  5.90733868E+05  5.90733868E+05  2.17259839E+03  6.17166005E+03  0.00000000E+00  0.00000000E+00
 2.705900E+00  5.98901587E+05  5.98901587E+05  2.22514010E+03  6.18308524E+03  0.00000000E+00  0.00000000E+00
 2.710900E+00  6.06575389E+05  6.06575389E+05  2.28768251E+03  5.94697407E+03  0.00000000E+00  0.00000000E+00
 2.715900E+00  6.13718200E+05  6.13718200E+05  2.35042846E+03  5.72437511E+03  0.00000000E+00  0.00000000E+00
 2.720900E+00  6.20318905E+05  6.20318905E+05  2.41343898E+03  5.18980684E+03  0.00000000E+00  0.00000000E+00
 2.725900E+00  6.26374276E+05  6.26374276E+05  2.47665609E+03  5.19934378E+03  0.00000000E+00  0.00000000E+00
 2.730900E+00  6.31904690E+05  6.31904690E+05  2.54992461E+03  4.65710065E+03  0.00000000E+00  0.00000000E+00
 2.735900E+00  6.36933706E+05  6.36933706E+05  2.62343410E+03  4.11378603E+03  0.00000000E+00  0.00000000E+00
 2.740900E+00  6.41512032E+05  6.41512032E+05  2.69725275E+03  4.12130419E+03  0.00000000E+00  0.00000000E+00
 2.745900E+00  6.45680187E+05  6.45680187E+05  2.77131598E+03  3.58237010E+03  0.00000000E+00  0.00000000E+00
 2.750900E+00  6.49496508E+05  6.49496508E+05  2.84569573E+03  3.58889323E+03  0.00000000E+00  0.00000000E+00
 2.755900E+00  6.53020986E+05  6.53020986E+05  2.92032373E+03  3.20318448E+03  0.00000000E+00  0.00000000E+00
 2.760900E+00  6.56301073E+05  6.56301073E+05  2.99527572E+03  2.66695292E+03  0.00000000E+00  0.00000000E+00
 2.765900E+00  6.59400550E+05  6.59400550E+05  3.07047972E+03  2.25634539E+03  0.00000000E+00  0.00000000E+00
 2.770900E+00  6.62359787E+05  6.62359787E+05  3.14593571E+03  2.26042425E+03  0.00000000E+00  0.00000000E+00
 2.775900E+00  6.65239576E+05  6.65239576E+05  3.22172516E+03  1.83294685E+03  0.00000000E+00  0.00000000E+00
 2.780900E+00  6.68071157E+05  6.68071157E+05  3.29785386E+03  1.39060553E+03  0.00000000E+00  0.00000000E+00
 2.785900E+00  6.70898525E+05  6.70898525E+05  3.36411550E+03  1.39310581E+03  0.00000000E+00  0.00000000E+00
 2.790900E+00  6.73749713E+05  6.73749713E+05  3.43068332E+03  9.37203923E+02  0.00000000E+00  0.00000000E+00
 2.795900E+00  6.76654381E+05  6.76654381E+05  3.49747393E+03  4.71570728E+02  0.00000000E+00  0.00000000E+00
 2.800900E+00  6.79631661E+05  6.79631661E+05  3.56457754E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 2.805900E+00  6.82693392E+05  6.82693392E+05  3.63190743E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 2.810900E+00  6.85831974E+05  6.85831974E+05  3.68932899E+03  5.02655783E+02  0.00000000E+00  0.00000000E+00
 2.815900E+00  6.89049700E+05  6.89049700E+05  3.74703425E+03  1.00138195E+03  0.00000000E+00  0.00000000E+00
 2.820900E+00  6.92317102E+05  6.92317102E+05  3.79475866E+03  1.06999191E+03  0.00000000E+00  0.00000000E+00
 2.825900E+00  6.95611096E+05  6.95611096E+05  3.84263692E+03  1.58926285E+03  0.00000000E+00  0.00000000E+00
 2.830900E+00  6.98896997E+05  6.98896997E+05  3.89066908E+03  1.70738821E+03  0.00000000E+00  0.00000000E+00
 2.835900E+00  7.02130766E+05  7.02130766E+05  3.92862536E+03  1.71040384E+03  0.00000000E+00  0.00000000E+00
 2.840900E+00  7.05270768E+05  7.05270768E+05  3.96679805E+03  2.41175170E+03  0.00000000E+00  0.00000000E+00
 2.845900E+00  7.08261626E+05  7.08261626E+05  3.99471894E+03  2.62536912E+03  0.00000000E+00  0.00000000E+00
 2.851000E+00  7.11086819E+05  7.11086819E+05  4.02296076E+03  2.63007391E+03  0.00000000E+00  0.00000000E+00
 2.856000E+00  7.13647160E+05  7.13647160E+05  4.05103882E+03  2.89468816E+03  0.00000000E+00  0.00000000E+00
 2.861000E+00  7.15921340E+05  7.15924244E+05  4.05864563E+03  3.22390783E+03  0.00000000E+00  0.00000000E+00
 2.866000E+00  7.17879246E+05  7.17879246E+05  4.07649667E+03  3.22954206E+03  0.00000000E+00  0.00000000E+00
 2.871000E+00  7.19482758E+05  7.19482758E+05  4.08402296E+03  3.63626154E+03  0.00000000E+00  0.00000000E+00
 2.876000E+00  7.20705879E+05  7.20705879E+05  4.08116722E+03  3.64259428E+03  0.00000000E+00  0.00000000E+00
 2.881000E+00  7.21520057E+05  7.21520057E+05  4.07817130E+03  3.57628787E+03  0.00000000E+00  0.00000000E+00
 2.886000E+00  7.21917189E+05  7.21917189E+05  4.07524229E+03  3.58249454E+03  0.00000000E+00  0.00000000E+00
 2.891000E+00  7.21887223E+05  7.21887223E+05  4.06162961E+03  3.58870122E+03  0.00000000E+00  0.00000000E+00
 2.896000E+00  7.21423900E+05  7.21423900E+05  4.04804609E+03  2.93523001E+03  0.00000000E+00  0.00000000E+00
 2.901000E+00  7.20534096E+05  7.20534096E+05  4.03428580E+03  3.74011650E+03  0.00000000E+00  0.00000000E+00
 2.906000E+00  7.19234194E+05  7.19234194E+05  4.02045184E+03  3.74656276E+03  0.00000000E+00  0.00000000E+00
 2.911000E+00  7.17540068E+05  7.17540068E+05  4.00644244E+03  3.75300901E+03  0.00000000E+00  0.00000000E+00
 2.916000E+00  7.15473219E+05  7.15473219E+05  3.99236006E+03  3.24716192E+03  0.00000000E+00  0.00000000E+00
 2.921000E+00  7.13072309E+05  7.13072309E+05  3.97810362E+03  3.25272976E+03  0.00000000E+00  0.00000000E+00
 2.926000E+00  7.10362416E+05  7.10362416E+05  3.96377491E+03  3.25829760E+03  0.00000000E+00  0.00000000E+00
 2.931000E+00  7.07395002E+05  7.07395002E+05  3.93878675E+03  3.26386543E+03  0.00000000E+00  0.00000000E+00
 2.936000E+00  7.04207747E+05  7.04207747E+05  3.92429541E+03  2.97577186E+03  0.00000000E+00  0.00000000E+00
 2.941000E+00  7.00842774E+05  7.00842774E+05  3.90963249E+03  2.98083959E+03  0.00000000E+00  0.00000000E+00
 2.946000E+00  6.97344563E+05  6.97344563E+05  3.90553891E+03  2.98590732E+03  0.00000000E+00  0.00000000E+00
 2.951000E+00  6.93753960E+05  6.93753960E+05  3.89065192E+03  2.99097505E+03  0.00000000E+00  0.00000000E+00
 2.956000E+00  6.90112418E+05  6.90112418E+05  3.88646883E+03  2.99604279E+03  0.00000000E+00  0.00000000E+00
 2.961000E+00  6.86448709E+05  6.86453156E+05  3.87145752E+03  3.00111052E+03  0.00000000E+00  0.00000000E+00
 2.966000E+00  6.82797827E+05  6.82797827E+05  3.86708673E+03  3.00617825E+03  0.00000000E+00  0.00000000E+00
 2.971000E+00  6.79181336E+05  6.79181336E+05  3.86268028E+03  3.30840812E+03  0.00000000E+00  0.00000000E+00
 2.976000E+00  6.75617448E+05  6.75617448E+05  3.86888623E+03  3.31397596E+03  0.00000000E+00  0.00000000E+00
 2.981000E+00  6.72111270E+05  6.72111270E+05  3.87518962E+03  3.31954379E+03  0.00000000E+00  0.00000000E+00
 2.986000E+00  6.68676417E+05  6.68676417E+05  3.88149238E+03  3.32511163E+03  0.00000000E+00  0.00000000E+00
 2.991000E+00  6.65315894E+05  6.65315894E+05  3.88769585E+03  3.33067946E+03  0.00000000E+00  0.00000000E+00
 2.996000E+00  6.62018746E+05  6.62018746E+05  3.89399720E+03  3.33624730E+03  0.00000000E+00  0.00000000E+00
 3.001000E+00  6.58780121E+05  6.58780121E+05  3.91113118E+03  3.34181514E+03  0.00000000E+00  0.00000000E+00
 3.006000E+00  6.55601657E+05  6.55601657E+05  3.92819986E+03  2.15435644E+03  0.00000000E+00  0.00000000E+00
 3.011000E+00  6.52462072E+05  6.52462072E+05  3.94540213E+03  2.15793987E+03  0.00000000E+00  0.00000000E+00
 3.016000E+00  6.49346041E+05  6.49346041E+05  3.96263875E+03  2.16152330E+03  0.00000000E+00  0.00000000E+00
 3.021000E+00  6.46237759E+05  6.46237759E+05  3.97990971E+03  2.16510672E+03  0.00000000E+00  0.00000000E+00
 3.026000E+00  6.43117496E+05  6.43117496E+05  3.99731638E+03  2.16869015E+03  0.00000000E+00  0.00000000E+00
 3.031000E+00  6.39956302E+05  6.39956302E+05  4.01465644E+03  2.17227358E+03  0.00000000E+00  0.00000000E+00
 3.036000E+00  6.36731018E+05  6.36731018E+05  4.03203084E+03  2.17585701E+03  0.00000000E+00  0.00000000E+00
 3.041000E+00  6.33417605E+05  6.33417605E+05  4.04954222E+03  2.17944043E+03  0.00000000E+00  0.00000000E+00
 3.046000E+00  6.29987365E+05  6.29987365E+05  4.06708880E+03  2.18302386E+03  0.00000000E+00  0.00000000E+00
 3.051000E+00  6.26417631E+05  6.26417631E+05  4.08456702E+03  2.18660729E+03  0.00000000E+00  0.00000000E+00
 3.056000E+00  6.22684432E+05  6.22684432E+05  4.10218353E+03  2.19019071E+03  0.00000000E+00  0.00000000E+00
 3.061000E+00  6.18777188E+05  6.18777188E+05  4.10868693E+03  2.19377414E+03  0.00000000E+00  0.00000000E+00
 3.066000E+00  6.14672042E+05  6.14672042E+05  4.12625103E+03  2.19735757E+03  0.00000000E+00  0.00000000E+00
 3.071000E+00  6.10380978E+05  6.10380978E+05  4.14395444E+03  2.20094100E+03  0.00000000E+00  0.00000000E+00
 3.076000E+00  6.05899421E+05  6.05899421E+05  4.15049100E+03  2.20452442E+03  0.00000000E+00  0.00000000E+00
 3.081000E+00  6.01228850E+05  6.01228850E+05  4.16814095E+03  2.20810785E+03  0.00000000E+00  0.00000000E+00
 3.086000E+00  5.96401241E+05  5.96401241E+05  4.17458793E+03  2.21169128E+03  0.00000000E+00  0.00000000E+00
 3.091000E+00  5.91419694E+05  5.91419694E+05  4.19228854E+03  2.21527471E+03  0.00000000E+00  0.00000000E+00
 3.096000E+00  5.86313251E+05  5.86313251E+05  4.21002344E+03  2.21885813E+03  0.00000000E+00  0.00000000E+00
 3.101000E+00  5.81114824E+05  5.81114824E+05  4.22768554E+03  2.22244156E+03  0.00000000E+00  0.00000000E+00
 3.106000E+00  5.75843190E+05  5.75843190E+05  4.24538103E+03  2.22602499E+03  0.00000000E+00  0.00000000E+00
 3.111000E+00  5.70536758E+05  5.70536758E+05  4.26310992E+03  2.22960841E+03  0.00000000E+00  0.00000000E+00
 3.116000E+00  5.65209388E+05  5.65209388E+05  4.28087218E+03  2.23319184E+03  0.00000000E+00  0.00000000E+00
 3.121000E+00  5.59888290E+05  5.59888290E+05  4.30991981E+03  2.23677527E+03  0.00000000E+00  0.00000000E+00
 3.126000E+00  5.54601989E+05  5.54601989E+05  4.33903513E+03  2.24035870E+03  0.00000000E+00  0.00000000E+00
 3.131000E+00  5.49363390E+05  5.49363390E+05  4.35693181E+03  2.24394212E+03  0.00000000E+00  0.00000000E+00
 3.136000E+00  5.44185941E+05  5.44185941E+05  4.39746875E+03  2.24752555E+03  0.00000000E+00  0.00000000E+00
 3.141000E+00  5.39085603E+05  5.39085603E+05  4.42667507E+03  2.25110898E+03  0.00000000E+00  0.00000000E+00
 3.146000E+00  5.34074644E+05  5.34081091E+05  4.45606023E+03  2.25469240E+03  0.00000000E+00  0.00000000E+00
 3.151100E+00  5.29175512E+05  5.29175512E+05  4.49689662E+03  2.25834750E+03  0.00000000E+00  0.00000000E+00
 3.156100E+00  5.24360535E+05  5.24360535E+05  4.53780589E+03  2.26193093E+03  0.00000000E+00  0.00000000E+00
 3.161100E+00  5.19654895E+05  5.19654895E+05  4.57870128E+03  2.26551435E+03  0.00000000E+00  0.00000000E+00
 3.166100E+00  5.15066824E+05  5.15066824E+05  4.63110190E+03  2.26909778E+03  0.00000000E+00  0.00000000E+00
 3.171100E+00  5.10609344E+05  5.10609344E+05  4.68375424E+03  2.27268121E+03  0.00000000E+00  0.00000000E+00
 3.176100E+00  5.06290797E+05  5.06290797E+05  4.73642292E+03  2.27626464E+03  0.00000000E+00  0.00000000E+00
 3.181100E+00  5.02112736E+05  5.02112736E+05  4.80080235E+03  2.27984806E+03  0.00000000E+00  0.00000000E+00
 3.186100E+00  4.98101450E+05  4.98101450E+05  4.86522904E+03  2.28343149E+03  0.00000000E+00  0.00000000E+00
 3.191100E+00  4.94263361E+05  4.94263361E+05  4.92994702E+03  2.28701492E+03  0.00000000E+00  0.00000000E+00
 3.196100E+00  4.90611467E+05  4.90611467E+05  5.00634248E+03  2.29059835E+03  0.00000000E+00  0.00000000E+00
 3.201100E+00  4.87156255E+05  4.87156255E+05  5.08294206E+03  3.24446298E+03  0.00000000E+00  0.00000000E+00
 3.206100E+00  4.83909827E+05  4.83909827E+05  5.15974573E+03  3.24953071E+03  0.00000000E+00  0.00000000E+00
 3.211100E+00  4.80879953E+05  4.80879953E+05  5.24844449E+03  3.25459844E+03  0.00000000E+00  0.00000000E+00
 3.216100E+00  4.78065683E+05  4.78065683E+05  5.34896206E+03  3.25966617E+03  0.00000000E+00  0.00000000E+00
 3.221100E+00  4.75473365E+05  4.75473365E+05  5.43816320E+03  3.26473390E+03  0.00000000E+00  0.00000000E+00
 3.226100E+00  4.73089652E+05  4.73089652E+05  5.55096866E+03  3.26980163E+03  0.00000000E+00  0.00000000E+00
 3.231100E+00  4.70924794E+05  4.70924794E+05  5.65260523E+03  2.57454306E+03  0.00000000E+00  0.00000000E+00
 3.236100E+00  4.68951587E+05  4.68951587E+05  5.76617608E+03  2.57852707E+03  0.00000000E+00  0.00000000E+00
 3.241100E+00  4.67158995E+05  4.67158995E+05  5.88006995E+03  2.58251107E+03  0.00000000E+00  0.00000000E+00
 3.246100E+00  4.65537440E+05  4.65537440E+05  5.99458924E+03  2.58649508E+03  0.00000000E+00  0.00000000E+00
 3.251100E+00  4.64062589E+05  4.64062589E+05  6.12114498E+03  2.59047908E+03  0.00000000E+00  0.00000000E+00
 3.256100E+00  4.62709775E+05  4.62709775E+05  6.23650929E+03  2.59446308E+03  0.00000000E+00  0.00000000E+00
 3.261100E+00  4.61479024E+05  4.61479024E+05  6.36411413E+03  2.59844709E+03  0.00000000E+00  0.00000000E+00
 3.266100E+00  4.60332094E+05  4.60332094E+05  6.48050838E+03  2.60243109E+03  0.00000000E+00  0.00000000E+00
 3.271100E+00  4.59256299E+05  4.59256299E+05  6.59742173E+03  2.60641510E+03  0.00000000E+00  0.00000000E+00
 3.276100E+00  4.58256803E+05  4.58256803E+05  6.71486334E+03  2.61039910E+03  0.00000000E+00  0.00000000E+00
 3.281100E+00  4.57307827E+05  4.57307827E+05  6.82102344E+03  2.61438310E+03  0.00000000E+00  0.00000000E+00
 3.286100E+00  4.56414852E+05  4.56414852E+05  6.92751411E+03  2.61836711E+03  0.00000000E+00  0.00000000E+00
 3.291100E+00  4.55577552E+05  4.55577552E+05  7.01097086E+03  2.62235111E+03  0.00000000E+00  0.00000000E+00
 3.296100E+00  4.54802316E+05  4.54802316E+05  7.09468604E+03  2.62633512E+03  0.00000000E+00  0.00000000E+00
 3.301100E+00  4.54101367E+05  4.54101367E+05  7.15503670E+03  1.52264767E+03  0.00000000E+00  0.00000000E+00
 3.306100E+00  4.53488060E+05  4.53488060E+05  7.21556555E+03  1.52495394E+03  0.00000000E+00  0.00000000E+00
 3.311100E+00  4.52982356E+05  4.52982356E+05  7.25238262E+03  1.52726021E+03  0.00000000E+00  0.00000000E+00
 3.316100E+00  4.52603575E+05  4.52603575E+05  7.27732646E+03  1.15471483E+03  0.00000000E+00  0.00000000E+00
 3.321100E+00  4.52378672E+05  4.52378672E+05  7.29033304E+03  1.15645590E+03  0.00000000E+00  0.00000000E+00
 3.326100E+00  4.52321042E+05  4.52321042E+05  7.29133822E+03  1.15819697E+03  0.00000000E+00  0.00000000E+00
 3.331100E+00  4.52444489E+05  4.52444489E+05  7.26824706E+03  1.15993805E+03  0.00000000E+00  0.00000000E+00
 3.336100E+00  4.52775161E+05  4.52775161E+05  7.24466683E+03  1.16167912E+03  0.00000000E+00  0.00000000E+00
 3.341100E+00  4.53320108E+05  4.53320108E+05  7.22115128E+03  1.16342019E+03  0.00000000E+00  0.00000000E+00
 3.346100E+00  4.54086138E+05  4.54086138E+05  7.17296294E+03  1.16516127E+03  0.00000000E+00  0.00000000E+00
 3.351100E+00  4.55079912E+05  4.55079912E+05  7.13668812E+03  1.16690234E+03  0.00000000E+00  0.00000000E+00
 3.356100E+00  4.56295396E+05  4.56295396E+05  7.07580485E+03  1.16864341E+03  0.00000000E+00  0.00000000E+00
 3.361100E+00  4.57713490E+05  4.57713490E+05  7.02665825E+03  1.17038449E+03  0.00000000E+00  0.00000000E+00
 3.366100E+00  4.59328717E+05  4.59328717E+05  6.96514140E+03  1.17212556E+03  0.00000000E+00  0.00000000E+00
 3.371100E+00  4.61116363E+05  4.61116363E+05  6.91558267E+03  1.17386663E+03  0.00000000E+00  0.00000000E+00
 3.376100E+00  4.63033094E+05  4.63033094E+05  6.85343877E+03  1.17560771E+03  0.00000000E+00  0.00000000E+00
 3.381100E+00  4.65036219E+05  4.65036219E+05  6.79088846E+03  1.17734878E+03  0.00000000E+00  0.00000000E+00
 3.386100E+00  4.67090039E+05  4.67090039E+05  6.72810789E+03  1.17908986E+03  0.00000000E+00  0.00000000E+00
 3.391100E+00  4.69133123E+05  4.69133123E+05  6.66509698E+03  1.18083093E+03  0.00000000E+00  0.00000000E+00
 3.396100E+00  4.71104170E+05  4.71104170E+05  6.60168727E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.401100E+00  4.72967650E+05  4.72967650E+05  6.53805027E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.406100E+00  4.74647632E+05  4.74647632E+05  6.47402075E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.411100E+00  4.76100067E+05  4.76100067E+05  6.40976705E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.416100E+00  4.77278148E+05  4.77278148E+05  6.34528916E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.421100E+00  4.78159937E+05  4.78159937E+05  6.28058705E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.426100E+00  4.78694861E+05  4.78694861E+05  6.21550202E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.431100E+00  4.78883677E+05  4.78883677E+05  6.15019600E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.436100E+00  4.78703925E+05  4.78710216E+05  6.08451367E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.441100E+00  4.78172929E+05  4.78172929E+05  6.01876730E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.446100E+00  4.77295552E+05  4.77295552E+05  5.95249601E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.451200E+00  4.76100830E+05  4.76100830E+05  5.88633124E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.456200E+00  4.74586081E+05  4.74586081E+05  5.83228997E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.461200E+00  4.72797063E+05  4.72797063E+05  5.76538817E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.466200E+00  4.70746056E+05  4.70746056E+05  5.71082172E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.471200E+00  4.68474923E+05  4.68474923E+05  5.65593240E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.476200E+00  4.66006266E+05  4.66006266E+05  5.60101035E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.481200E+00  4.63362595E+05  4.63362595E+05  5.54576829E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.486200E+00  4.60569526E+05  4.60569526E+05  5.49035061E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3.491200E+00  4.57645972E+05  4.57645972E+05  5.43475735E+03  1.61033217E+03  0.00000000E+00  0.00000000E+00
 3.496200E+00  4.54611717E+05  4.54611717E+05  5.39164347E+03  1.61263845E+03  0.00000000E+00  0.00000000E+00
 3.501200E+00  4.51478466E+05  4.51478466E+05  5.34825263E+03  1.61494472E+03  0.00000000E+00  0.00000000E+00
 3.506200E+00  4.48261712E+05  4.48261712E+05  5.29216921E+03  1.61725099E+03  0.00000000E+00  0.00000000E+00
 3.511200E+00  4.44976525E+05  4.44976525E+05  5.24848358E+03  1.61955727E+03  0.00000000E+00  0.00000000E+00
 3.516200E+00  4.41636627E+05  4.41636627E+05  5.21751673E+03  1.62186354E+03  0.00000000E+00  0.00000000E+00
 3.521200E+00  4.38251226E+05  4.38251226E+05  5.17357075E+03  1.62416981E+03  0.00000000E+00  0.00000000E+00
 3.526200E+00  4.34827988E+05  4.34827988E+05  5.12948663E+03  1.62647608E+03  0.00000000E+00  0.00000000E+00
