 #Energy          XX(cm^-1)       YY(cm^-1)      ZZ(cm^-1)       XY(cm^-1)       YZ(cm^-1)       XZ(cm^-1)
 9.603000E-01  6.31498746E+03  6.31495053E+03  4.66472181E+01  6.88233031E+02  0.00000000E+00  0.00000000E+00
 9.653000E-01  6.41950617E+03  6.41950617E+03  4.68888219E+01  6.91816458E+02  0.00000000E+00  0.00000000E+00
 9.703000E-01  6.52789671E+03  6.52789671E+03  4.71316937E+01  6.95399886E+02  0.00000000E+00  0.00000000E+00
 9.753000E-01  6.63682593E+03  6.63682593E+03  4.73732778E+01  6.98983313E+02  0.00000000E+00  0.00000000E+00
 9.803000E-01  6.74967119E+03  6.74963206E+03  5.12775289E+01  7.02566740E+02  0.00000000E+00  0.00000000E+00
 9.853000E-01  6.86303226E+03  6.86303226E+03  5.15390689E+01  7.06150167E+02  0.00000000E+00  0.00000000E+00
 9.903000E-01  6.97860675E+03  6.97860675E+03  5.17992011E+01  7.09733594E+02  0.00000000E+00  0.00000000E+00
 9.953000E-01  7.09648930E+03  7.09648930E+03  5.20593192E+01  7.13317022E+02  0.00000000E+00  0.00000000E+00
 1.000300E+00  7.21657180E+03  7.21657180E+03  5.23208450E+01  7.16900449E+02  0.00000000E+00  0.00000000E+00
 1.005300E+00  7.33899110E+03  7.33899110E+03  5.25809418E+01  7.20483876E+02  0.00000000E+00  0.00000000E+00
 1.010300E+00  7.46190443E+03  7.46190443E+03  5.28410246E+01  7.24067303E+02  0.00000000E+00  0.00000000E+00
 1.015300E+00  7.58886338E+03  7.58886338E+03  5.31010933E+01  7.27650731E+02  0.00000000E+00  0.00000000E+00
 1.020300E+00  7.71815741E+03  7.71811350E+03  5.33625978E+01  7.31234158E+02  0.00000000E+00  0.00000000E+00
 1.025300E+00  7.84971089E+03  7.84971089E+03  5.74528336E+01  7.34817585E+02  0.00000000E+00  0.00000000E+00
 1.030300E+00  7.98362357E+03  7.98362357E+03  5.77314408E+01  7.38401012E+02  0.00000000E+00  0.00000000E+00
 1.035300E+00  8.11986264E+03  8.11986264E+03  5.80116089E+01  7.41984439E+02  0.00000000E+00  0.00000000E+00
 1.040300E+00  8.25843892E+03  8.25843892E+03  5.82901934E+01  7.45567867E+02  0.00000000E+00  0.00000000E+00
 1.045300E+00  8.40113789E+03  8.40113789E+03  5.85687628E+01  7.49151294E+02  0.00000000E+00  0.00000000E+00
 1.050400E+00  8.54523983E+03  8.54523983E+03  5.88529200E+01  7.52806390E+02  0.00000000E+00  0.00000000E+00
 1.055400E+00  8.69274231E+03  8.69269374E+03  5.91330653E+01  7.56389817E+02  0.00000000E+00  0.00000000E+00
 1.060400E+00  8.84258733E+03  8.84258733E+03  5.94115968E+01  7.59973244E+02  0.00000000E+00  0.00000000E+00
 1.065400E+00  8.99663165E+03  8.99658165E+03  6.36694533E+01  7.63556671E+02  0.00000000E+00  0.00000000E+00
 1.070400E+00  9.15124105E+03  9.15124105E+03  6.39665214E+01  7.67140098E+02  0.00000000E+00  0.00000000E+00
 1.075400E+00  9.31012996E+03  9.31012996E+03  6.42653186E+01  7.70723526E+02  0.00000000E+00  0.00000000E+00
 1.080400E+00  9.47322261E+03  9.47322261E+03  6.45623625E+01  7.74306953E+02  0.00000000E+00  0.00000000E+00
