 #Energy          XX(cm^-1)       YY(cm^-1)      ZZ(cm^-1)       XY(cm^-1)       YZ(cm^-1)       XZ(cm^-1)
 6.767300E+00  7.38472424E+05  7.38472424E+05  3.89291910E+04  1.61971581E+04  0.00000000E+00  0.00000000E+00
 6.772300E+00  7.42918325E+05  7.42918325E+05  3.90167237E+04  1.56084575E+04  0.00000000E+00  0.00000000E+00
 6.777300E+00  7.47595213E+05  7.47595213E+05  3.91052344E+04  1.48675449E+04  0.00000000E+00  0.00000000E+00
 6.782300E+00  7.52416982E+05  7.52416982E+05  3.92174050E+04  1.42952352E+04  0.00000000E+00  0.00000000E+00
 6.787300E+00  7.57422875E+05  7.57422875E+05  3.93541957E+04  1.37584852E+04  0.00000000E+00  0.00000000E+00
 6.792300E+00  7.62531197E+05  7.62531197E+05  3.95147155E+04  1.32569081E+04  0.00000000E+00  0.00000000E+00
 6.797300E+00  7.67754593E+05  7.67754593E+05  3.96762967E+04  1.19708816E+04  0.00000000E+00  0.00000000E+00
 6.802300E+00  7.73007891E+05  7.73007891E+05  3.98380107E+04  1.11239652E+04  0.00000000E+00  0.00000000E+00
 6.807300E+00  7.78285009E+05  7.78285009E+05  4.00007994E+04  1.06956352E+04  0.00000000E+00  0.00000000E+00
 6.812300E+00  7.83514960E+05  7.83514960E+05  4.01883452E+04  9.81519025E+03  0.00000000E+00  0.00000000E+00
 6.817300E+00  7.88647340E+05  7.88647340E+05  4.03760621E+04  8.52102132E+03  0.00000000E+00  0.00000000E+00
 6.822300E+00  7.93646785E+05  7.93661690E+05  4.05412068E+04  7.57746049E+03  0.00000000E+00  0.00000000E+00
 6.827300E+00  7.98436936E+05  7.98436936E+05  4.07065044E+04  6.59498268E+03  0.00000000E+00  0.00000000E+00
 6.832300E+00  8.02979815E+05  8.02979815E+05  4.08719550E+04  5.57360301E+03  0.00000000E+00  0.00000000E+00
 6.837300E+00  8.07199703E+05  8.07199703E+05  4.10375583E+04  4.51471866E+03  0.00000000E+00  0.00000000E+00
 6.842300E+00  8.11088300E+05  8.11088300E+05  4.12042826E+04  3.42153267E+03  0.00000000E+00  0.00000000E+00
 6.847300E+00  8.14552264E+05  8.14552264E+05  4.13701949E+04  2.29937168E+03  0.00000000E+00  0.00000000E+00
 6.852300E+00  8.17609883E+05  8.17609883E+05  4.15124832E+04  1.22535424E+03  0.00000000E+00  0.00000000E+00
 6.857300E+00  8.20208359E+05  8.20208359E+05  4.16786877E+04  0.00000000E+00  0.00000000E+00  0.00000000E+00
 6.862300E+00  8.22346796E+05  8.22346796E+05  4.18440628E+04  0.00000000E+00  0.00000000E+00  0.00000000E+00
 6.867300E+00  8.24041212E+05  8.24041212E+05  4.20095833E+04  1.41589642E+03  0.00000000E+00  0.00000000E+00
 6.872300E+00  8.25273678E+05  8.25273678E+05  4.21752490E+04  1.54985507E+03  0.00000000E+00  0.00000000E+00
 6.877300E+00  8.26113687E+05  8.26113687E+05  4.23648997E+04  3.05893221E+03  0.00000000E+00  0.00000000E+00
 6.882300E+00  8.26543164E+05  8.26543164E+05  4.25775750E+04  3.38918847E+03  0.00000000E+00  0.00000000E+00
 6.887300E+00  8.26614728E+05  8.26614728E+05  4.27914377E+04  3.84107729E+03  0.00000000E+00  0.00000000E+00
 6.892300E+00  8.26397068E+05  8.26397068E+05  4.30283639E+04  4.49593384E+03  0.00000000E+00  0.00000000E+00
 6.897300E+00  8.25899809E+05  8.25899809E+05  4.32893860E+04  5.49577415E+03  0.00000000E+00  0.00000000E+00
 6.902300E+00  8.25207111E+05  8.25207111E+05  4.35755575E+04  5.49975816E+03  0.00000000E+00  0.00000000E+00
 6.907300E+00  8.24330103E+05  8.24330103E+05  4.38869335E+04  7.00086818E+03  0.00000000E+00  0.00000000E+00
 6.912300E+00  8.23354280E+05  8.23354280E+05  4.42225387E+04  8.91168814E+03  0.00000000E+00  0.00000000E+00
 6.917300E+00  8.22291832E+05  8.22291832E+05  4.45834517E+04  1.08935150E+04  0.00000000E+00  0.00000000E+00
 6.922300E+00  8.21215313E+05  8.21215313E+05  4.49457848E+04  1.02108162E+04  0.00000000E+00  0.00000000E+00
 6.927300E+00  8.20123830E+05  8.20123830E+05  4.53095622E+04  1.23243269E+04  0.00000000E+00  0.00000000E+00
 6.932300E+00  8.19090758E+05  8.19090758E+05  4.56987877E+04  1.21697472E+04  0.00000000E+00  0.00000000E+00
 6.937300E+00  8.18130539E+05  8.18130539E+05  4.61146075E+04  1.40625491E+04  0.00000000E+00  0.00000000E+00
 6.942300E+00  8.17243825E+05  8.17243825E+05  4.65080171E+04  1.41805479E+04  0.00000000E+00  0.00000000E+00
 6.947300E+00  8.16489532E+05  8.16489532E+05  4.69041175E+04  1.44924261E+04  0.00000000E+00  0.00000000E+00
 6.952300E+00  8.15823637E+05  8.15823637E+05  4.72767109E+04  1.60569770E+04  0.00000000E+00  0.00000000E+00
 6.957300E+00  8.15275390E+05  8.15275390E+05  4.76520323E+04  1.64097750E+04  0.00000000E+00  0.00000000E+00
 6.962300E+00  8.14830888E+05  8.14830888E+05  4.79819681E+04  1.68497416E+04  0.00000000E+00  0.00000000E+00
 6.967300E+00  8.14474819E+05  8.14474819E+05  4.83124004E+04  1.68618423E+04  0.00000000E+00  0.00000000E+00
 6.972300E+00  8.14222339E+05  8.14222339E+05  4.86203419E+04  1.73611102E+04  0.00000000E+00  0.00000000E+00
 6.977300E+00  8.14013888E+05  8.14013888E+05  4.89046116E+04  1.78975992E+04  0.00000000E+00  0.00000000E+00
 6.982300E+00  8.13865062E+05  8.13865062E+05  4.91421323E+04  1.67552631E+04  0.00000000E+00  0.00000000E+00
 6.987300E+00  8.13760098E+05  8.13760098E+05  4.93558282E+04  1.73921101E+04  0.00000000E+00  0.00000000E+00
 6.992300E+00  8.13685112E+05  8.13685112E+05  4.95456358E+04  1.74045556E+04  0.00000000E+00  0.00000000E+00
 6.997300E+00  8.13624822E+05  8.13624822E+05  4.96884246E+04  1.70387334E+04  0.00000000E+00  0.00000000E+00
 7.002300E+00  8.13609553E+05  8.13609553E+05  4.98302463E+04  1.70509086E+04  0.00000000E+00  0.00000000E+00
 7.007300E+00  8.13595128E+05  8.13595128E+05  4.99237139E+04  1.77462030E+04  0.00000000E+00  0.00000000E+00
 7.012300E+00  8.13641534E+05  8.13641534E+05  4.99918213E+04  1.68335876E+04  0.00000000E+00  0.00000000E+00
 7.017300E+00  8.13704574E+05  8.13704574E+05  5.00599870E+04  1.68455905E+04  0.00000000E+00  0.00000000E+00
 7.022300E+00  8.13844414E+05  8.13844414E+05  5.00783638E+04  1.67296424E+04  0.00000000E+00  0.00000000E+00
 7.027300E+00  8.14030944E+05  8.14030944E+05  5.00967121E+04  1.67415542E+04  0.00000000E+00  0.00000000E+00
 7.032300E+00  8.14310354E+05  8.14310354E+05  5.00651020E+04  1.59377119E+04  0.00000000E+00  0.00000000E+00
 7.037300E+00  8.14667346E+05  8.14667346E+05  5.00566044E+04  1.59851760E+04  0.00000000E+00  0.00000000E+00
 7.042300E+00  8.15102143E+05  8.15102143E+05  4.99980291E+04  1.59965335E+04  0.00000000E+00  0.00000000E+00
 7.047300E+00  8.15660272E+05  8.15660272E+05  4.99637418E+04  1.53031461E+04  0.00000000E+00  0.00000000E+00
 7.052400E+00  8.16323045E+05  8.16323045E+05  4.98788015E+04  1.46504346E+04  0.00000000E+00  0.00000000E+00
 7.057400E+00  8.17082318E+05  8.17082318E+05  4.98174455E+04  1.46608214E+04  0.00000000E+00  0.00000000E+00
 7.062400E+00  8.17934926E+05  8.17934926E+05  4.97302888E+04  1.40494318E+04  0.00000000E+00  0.00000000E+00
 7.067400E+00  8.18910673E+05  8.18910673E+05  4.96417918E+04  1.25919919E+04  0.00000000E+00  0.00000000E+00
 7.072400E+00  8.20010397E+05  8.20010397E+05  4.95519608E+04  1.26009004E+04  0.00000000E+00  0.00000000E+00
 7.077400E+00  8.21218469E+05  8.21218469E+05  4.94362622E+04  1.20693413E+04  0.00000000E+00  0.00000000E+00
 7.082400E+00  8.22565363E+05  8.22565363E+05  4.93437679E+04  1.11399118E+04  0.00000000E+00  0.00000000E+00
 7.087400E+00  8.24036147E+05  8.24036147E+05  4.92499609E+04  1.06568395E+04  0.00000000E+00  0.00000000E+00
 7.092400E+00  8.25691651E+05  8.25691651E+05  4.91548484E+04  9.68464798E+03  0.00000000E+00  0.00000000E+00
 7.097400E+00  8.27546459E+05  8.27546459E+05  4.90584382E+04  9.25944628E+03  0.00000000E+00  0.00000000E+00
 7.102400E+00  8.29614292E+05  8.29614292E+05  4.89595910E+04  8.25512444E+03  0.00000000E+00  0.00000000E+00
 7.107400E+00  8.31926624E+05  8.31926624E+05  4.88852358E+04  8.26093594E+03  0.00000000E+00  0.00000000E+00
 7.112400E+00  8.34525813E+05  8.34525813E+05  4.88342670E+04  7.20874652E+03  0.00000000E+00  0.00000000E+00
 7.117400E+00  8.37411142E+05  8.37411142E+05  4.88055835E+04  7.21381425E+03  0.00000000E+00  0.00000000E+00
 7.122400E+00  8.40625648E+05  8.40625648E+05  4.87768501E+04  5.81025864E+03  0.00000000E+00  0.00000000E+00
 7.127400E+00  8.44137710E+05  8.44137710E+05  4.87962613E+04  5.81433750E+03  0.00000000E+00  0.00000000E+00
 7.132400E+00  8.47960025E+05  8.47960025E+05  4.88145252E+04  5.81841637E+03  0.00000000E+00  0.00000000E+00
 7.137400E+00  8.52107602E+05  8.52107602E+05  4.88810121E+04  4.71287686E+03  0.00000000E+00  0.00000000E+00
 7.142400E+00  8.56489114E+05  8.56489114E+05  4.89969138E+04  4.71617839E+03  0.00000000E+00  0.00000000E+00
 7.147400E+00  8.61075473E+05  8.61075473E+05  4.91128779E+04  4.71947993E+03  0.00000000E+00  0.00000000E+00
 7.152400E+00  8.65808962E+05  8.65808962E+05  4.92783240E+04  3.57660001E+03  0.00000000E+00  0.00000000E+00
 7.157400E+00  8.70662851E+05  8.70662851E+05  4.94933014E+04  3.40377955E+03  0.00000000E+00  0.00000000E+00
 7.162400E+00  8.75476578E+05  8.75476578E+05  4.97084071E+04  2.28434948E+03  0.00000000E+00  0.00000000E+00
 7.167400E+00  8.80240798E+05  8.80240798E+05  4.99742696E+04  2.28594416E+03  0.00000000E+00  0.00000000E+00
 7.172400E+00  8.84841197E+05  8.84841197E+05  5.02897882E+04  1.14798772E+03  0.00000000E+00  0.00000000E+00
 7.177400E+00  8.89178263E+05  8.89178263E+05  5.06066852E+04  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7.182400E+00  8.93196429E+05  8.93196429E+05  5.09485595E+04  1.14958829E+03  0.00000000E+00  0.00000000E+00
 7.187400E+00  8.96854044E+05  8.96854044E+05  5.13166264E+04  1.15038857E+03  0.00000000E+00  0.00000000E+00
 7.192400E+00  9.00061715E+05  9.00061715E+05  5.17109371E+04  2.29391757E+03  0.00000000E+00  0.00000000E+00
 7.197400E+00  9.02818229E+05  9.02818229E+05  5.21067561E+04  3.42280199E+03  0.00000000E+00  0.00000000E+00
 7.202400E+00  9.05075306E+05  9.05075306E+05  5.25537096E+04  4.75579683E+03  0.00000000E+00  0.00000000E+00
 7.207400E+00  9.06843332E+05  9.06843332E+05  5.29762308E+04  4.75909836E+03  0.00000000E+00  0.00000000E+00
 7.212400E+00  9.08129975E+05  9.08129975E+05  5.34251658E+04  6.18984974E+03  0.00000000E+00  0.00000000E+00
 7.217400E+00  9.08975704E+05  9.08975704E+05  5.38769883E+04  7.70621787E+03  0.00000000E+00  0.00000000E+00
 7.222400E+00  9.09400771E+05  9.09400771E+05  5.43540945E+04  7.71155650E+03  0.00000000E+00  0.00000000E+00
 7.227400E+00  9.09444797E+05  9.09444797E+05  5.48316618E+04  9.29411171E+03  0.00000000E+00  0.00000000E+00
 7.232400E+00  9.09177219E+05  9.09177219E+05  5.53122436E+04  9.83790180E+03  0.00000000E+00  0.00000000E+00
 7.237400E+00  9.08625645E+05  9.08625645E+05  5.57933284E+04  1.04542985E+04  0.00000000E+00  0.00000000E+00
 7.242400E+00  9.07828106E+05  9.07828106E+05  5.63011139E+04  1.11515007E+04  0.00000000E+00  0.00000000E+00
 7.247400E+00  9.06861203E+05  9.06861203E+05  5.67845376E+04  1.19352713E+04  0.00000000E+00  0.00000000E+00
 7.252400E+00  9.05705239E+05  9.05705239E+05  5.72960549E+04  1.19435055E+04  0.00000000E+00  0.00000000E+00
 7.257400E+00  9.04453567E+05  9.04453567E+05  5.78068359E+04  1.28156957E+04  0.00000000E+00  0.00000000E+00
 7.262400E+00  9.03104320E+05  9.03104320E+05  5.83208798E+04  1.37707555E+04  0.00000000E+00  0.00000000E+00
 7.267400E+00  9.01672605E+05  9.01672605E+05  5.88618737E+04  1.27580198E+04  0.00000000E+00  0.00000000E+00
 7.272400E+00  9.00207806E+05  9.00207806E+05  5.93785525E+04  1.38709971E+04  0.00000000E+00  0.00000000E+00
 7.277400E+00  8.98660188E+05  8.98660188E+05  5.99222610E+04  1.38805339E+04  0.00000000E+00  0.00000000E+00
 7.282400E+00  8.97094853E+05  8.97094853E+05  6.04680627E+04  1.41834933E+04  0.00000000E+00  0.00000000E+00
 7.287400E+00  8.95464058E+05  8.95464058E+05  6.09909544E+04  1.41932315E+04  0.00000000E+00  0.00000000E+00
 7.292400E+00  8.93814508E+05  8.93814508E+05  6.15410375E+04  1.55311218E+04  0.00000000E+00  0.00000000E+00
 7.297400E+00  8.92100295E+05  8.92100295E+05  6.20933274E+04  1.47925052E+04  0.00000000E+00  0.00000000E+00
 7.302400E+00  8.90335981E+05  8.90335981E+05  6.26478628E+04  1.48026406E+04  0.00000000E+00  0.00000000E+00
 7.307400E+00  8.88536367E+05  8.88536367E+05  6.31810246E+04  1.48127761E+04  0.00000000E+00  0.00000000E+00
 7.312400E+00  8.86668339E+05  8.86668339E+05  6.37164958E+04  1.57220719E+04  0.00000000E+00  0.00000000E+00
 7.317400E+00  8.84731309E+05  8.84731309E+05  6.42557995E+04  1.57328222E+04  0.00000000E+00  0.00000000E+00
 7.322400E+00  8.82757767E+05  8.82757767E+05  6.47471512E+04  1.57435725E+04  0.00000000E+00  0.00000000E+00
 7.327400E+00  8.80745503E+05  8.80745503E+05  6.52156570E+04  1.57543228E+04  0.00000000E+00  0.00000000E+00
 7.332400E+00  8.78694468E+05  8.78694468E+05  6.56612818E+04  1.52957646E+04  0.00000000E+00  0.00000000E+00
 7.337400E+00  8.76638030E+05  8.76638030E+05  6.60572019E+04  1.53061948E+04  0.00000000E+00  0.00000000E+00
 7.342400E+00  8.74594324E+05  8.74594324E+05  6.64063479E+04  1.69579488E+04  0.00000000E+00  0.00000000E+00
 7.347400E+00  8.72563949E+05  8.72563949E+05  6.67308346E+04  1.69694968E+04  0.00000000E+00  0.00000000E+00
 7.352500E+00  8.70591081E+05  8.70591081E+05  6.70046082E+04  1.67456968E+04  0.00000000E+00  0.00000000E+00
 7.357500E+00  8.68674697E+05  8.68674697E+05  6.72541543E+04  1.67570845E+04  0.00000000E+00  0.00000000E+00
 7.362500E+00  8.66807954E+05  8.66807954E+05  6.74518024E+04  1.67684723E+04  0.00000000E+00  0.00000000E+00
 7.367500E+00  8.65045435E+05  8.65045435E+05  6.75973799E+04  1.66973953E+04  0.00000000E+00  0.00000000E+00
 7.372500E+00  8.63372277E+05  8.63372277E+05  6.77431688E+04  1.83034934E+04  0.00000000E+00  0.00000000E+00
 7.377500E+00  8.61755481E+05  8.61755481E+05  6.78350855E+04  1.83159068E+04  0.00000000E+00  0.00000000E+00
 7.382500E+00  8.60247825E+05  8.60247825E+05  6.79255160E+04  1.83914156E+04  0.00000000E+00  0.00000000E+00
 7.387500E+00  8.58783691E+05  8.58783691E+05  6.79905264E+04  1.84038717E+04  0.00000000E+00  0.00000000E+00
 7.392500E+00  8.57414074E+05  8.57414074E+05  6.80524049E+04  1.84163278E+04  0.00000000E+00  0.00000000E+00
 7.397500E+00  8.56071244E+05  8.56071244E+05  6.81143159E+04  1.86122633E+04  0.00000000E+00  0.00000000E+00
 7.402500E+00  8.54789977E+05  8.54789977E+05  6.81746685E+04  1.70967553E+04  0.00000000E+00  0.00000000E+00
 7.407500E+00  8.53536504E+05  8.53536504E+05  6.82334564E+04  1.71083033E+04  0.00000000E+00  0.00000000E+00
 7.412500E+00  8.52293334E+05  8.52293334E+05  6.82666458E+04  1.74834286E+04  0.00000000E+00  0.00000000E+00
 7.417500E+00  8.51077465E+05  8.51077465E+05  6.83254603E+04  1.74952218E+04  0.00000000E+00  0.00000000E+00
 7.422500E+00  8.49889510E+05  8.49889510E+05  6.83827011E+04  1.75070150E+04  0.00000000E+00  0.00000000E+00
 7.427500E+00  8.48763386E+05  8.48763386E+05  6.84142745E+04  1.75188082E+04  0.00000000E+00  0.00000000E+00
 7.432500E+00  8.47665404E+05  8.47665404E+05  6.84699338E+04  1.75306014E+04  0.00000000E+00  0.00000000E+00
 7.437500E+00  8.46629870E+05  8.46629870E+05  6.85014826E+04  1.75423946E+04  0.00000000E+00  0.00000000E+00
 7.442500E+00  8.45693695E+05  8.45693695E+05  6.85298020E+04  1.75541878E+04  0.00000000E+00  0.00000000E+00
 7.447500E+00  8.44856850E+05  8.44856850E+05  6.85596988E+04  1.75659810E+04  0.00000000E+00  0.00000000E+00
 7.452500E+00  8.44173078E+05  8.44173078E+05  6.85621729E+04  1.75777742E+04  0.00000000E+00  0.00000000E+00
 7.457500E+00  8.43643471E+05  8.43643471E+05  6.85629737E+04  1.80481950E+04  0.00000000E+00  0.00000000E+00
 7.462500E+00  8.43303757E+05  8.43303757E+05  6.85895376E+04  1.80602957E+04  0.00000000E+00  0.00000000E+00
 7.467500E+00  8.43155607E+05  8.43155607E+05  6.85886141E+04  1.80723964E+04  0.00000000E+00  0.00000000E+00
 7.472500E+00  8.43234287E+05  8.43234287E+05  6.85860145E+04  1.80844971E+04  0.00000000E+00  0.00000000E+00
 7.477500E+00  8.43557836E+05  8.43557836E+05  6.85817386E+04  1.80965978E+04  0.00000000E+00  0.00000000E+00
 7.482500E+00  8.44143939E+05  8.44143939E+05  6.86032991E+04  1.81086985E+04  0.00000000E+00  0.00000000E+00
 7.487500E+00  8.44975298E+05  8.44975298E+05  6.86232181E+04  1.86439643E+04  0.00000000E+00  0.00000000E+00
 7.492500E+00  8.46086530E+05  8.46086530E+05  6.86414943E+04  1.86564144E+04  0.00000000E+00  0.00000000E+00
 7.497500E+00  8.47459222E+05  8.47459222E+05  6.86581267E+04  1.86688645E+04  0.00000000E+00  0.00000000E+00
 7.502500E+00  8.49161818E+05  8.49161818E+05  6.87266682E+04  1.86813145E+04  0.00000000E+00  0.00000000E+00
 7.507500E+00  8.51158750E+05  8.51158750E+05  6.87936268E+04  1.92576248E+04  0.00000000E+00  0.00000000E+00
 7.512500E+00  8.53448397E+05  8.53448397E+05  6.88866142E+04  1.92704504E+04  0.00000000E+00  0.00000000E+00
 7.517500E+00  8.56080994E+05  8.56080994E+05  6.89780430E+04  1.92832760E+04  0.00000000E+00  0.00000000E+00
 7.522500E+00  8.59037036E+05  8.59037036E+05  6.91199713E+04  1.98837071E+04  0.00000000E+00  0.00000000E+00
 7.527500E+00  8.62349195E+05  8.62349195E+05  6.92880499E+04  1.98969233E+04  0.00000000E+00  0.00000000E+00
 7.532500E+00  8.65998569E+05  8.65998569E+05  6.94823199E+04  1.99101394E+04  0.00000000E+00  0.00000000E+00
 7.537500E+00  8.69982913E+05  8.69982913E+05  6.97288947E+04  2.05233842E+04  0.00000000E+00  0.00000000E+00
 7.542500E+00  8.74300948E+05  8.74300948E+05  7.00017689E+04  1.94483480E+04  0.00000000E+00  0.00000000E+00
 7.547500E+00  8.78951328E+05  8.78951328E+05  7.03026251E+04  1.94612405E+04  0.00000000E+00  0.00000000E+00
 7.552500E+00  8.83916543E+05  8.83916543E+05  7.06559871E+04  1.94741330E+04  0.00000000E+00  0.00000000E+00
 7.557500E+00  8.89179898E+05  8.89179898E+05  7.10374689E+04  2.01564348E+04  0.00000000E+00  0.00000000E+00
 7.562500E+00  8.94675054E+05  8.94675054E+05  7.14454692E+04  2.01697702E+04  0.00000000E+00  0.00000000E+00
 7.567500E+00  9.00388394E+05  9.00388394E+05  7.19095423E+04  1.91649268E+04  0.00000000E+00  0.00000000E+00
 7.572500E+00  9.06288989E+05  9.06288989E+05  7.23774972E+04  1.91775894E+04  0.00000000E+00  0.00000000E+00
 7.577500E+00  9.12282192E+05  9.12282192E+05  7.29000741E+04  1.91902521E+04  0.00000000E+00  0.00000000E+00
 7.582500E+00  9.18339780E+05  9.18339780E+05  7.34249975E+04  1.99225804E+04  0.00000000E+00  0.00000000E+00
 7.587500E+00  9.24385150E+05  9.24385150E+05  7.39540314E+04  1.89920698E+04  0.00000000E+00  0.00000000E+00
 7.592500E+00  9.30309789E+05  9.30309789E+05  7.45152343E+04  1.90045851E+04  0.00000000E+00  0.00000000E+00
 7.597500E+00  9.36086717E+05  9.36086717E+05  7.50790136E+04  1.90171005E+04  0.00000000E+00  0.00000000E+00
 7.602500E+00  9.41624240E+05  9.41624240E+05  7.56191265E+04  1.81118873E+04  0.00000000E+00  0.00000000E+00
 7.607500E+00  9.46827188E+05  9.46827188E+05  7.61654181E+04  1.89225846E+04  0.00000000E+00  0.00000000E+00
 7.612500E+00  9.51649650E+05  9.51665171E+05  7.67162164E+04  1.89350214E+04  0.00000000E+00  0.00000000E+00
 7.617500E+00  9.56057646E+05  9.56057646E+05  7.72170836E+04  1.81066201E+04  0.00000000E+00  0.00000000E+00
 7.622500E+00  9.59986361E+05  9.59986361E+05  7.76942916E+04  1.81185050E+04  0.00000000E+00  0.00000000E+00
 7.627500E+00  9.63413035E+05  9.63413035E+05  7.81496341E+04  1.73258111E+04  0.00000000E+00  0.00000000E+00
 7.632500E+00  9.66281473E+05  9.66281473E+05  7.85812593E+04  1.73371685E+04  0.00000000E+00  0.00000000E+00
 7.637500E+00  9.68666209E+05  9.68666209E+05  7.89891201E+04  1.73485260E+04  0.00000000E+00  0.00000000E+00
 7.642500E+00  9.70537390E+05  9.70537390E+05  7.93466709E+04  1.65956173E+04  0.00000000E+00  0.00000000E+00
 7.647500E+00  9.71938879E+05  9.71938879E+05  7.96518917E+04  1.66064747E+04  0.00000000E+00  0.00000000E+00
 7.652600E+00  9.72902388E+05  9.72917566E+05  7.99340879E+04  1.58972712E+04  0.00000000E+00  0.00000000E+00
 7.657600E+00  9.73494205E+05  9.73494205E+05  8.01911083E+04  1.49698233E+04  0.00000000E+00  0.00000000E+00
 7.662600E+00  9.73767086E+05  9.73767086E+05  8.03935099E+04  1.49795978E+04  0.00000000E+00  0.00000000E+00
 7.667600E+00  9.73768218E+05  9.73768218E+05  8.05448952E+04  1.42985810E+04  0.00000000E+00  0.00000000E+00
 7.672600E+00  9.73557300E+05  9.73557300E+05  8.06965455E+04  1.43079050E+04  0.00000000E+00  0.00000000E+00
 7.677600E+00  9.73202098E+05  9.73202098E+05  8.07950339E+04  1.43172290E+04  0.00000000E+00  0.00000000E+00
 7.682600E+00  9.72767942E+05  9.72767942E+05  8.08669136E+04  1.26705547E+04  0.00000000E+00  0.00000000E+00
 7.687600E+00  9.72256408E+05  9.72256408E+05  8.08853085E+04  1.26788010E+04  0.00000000E+00  0.00000000E+00
 7.692600E+00  9.71719109E+05  9.71719109E+05  8.08768341E+04  1.26870472E+04  0.00000000E+00  0.00000000E+00
 7.697600E+00  9.71212461E+05  9.71212461E+05  8.08663121E+04  1.16166484E+04  0.00000000E+00  0.00000000E+00
 7.702600E+00  9.70686088E+05  9.70686088E+05  8.07750318E+04  1.10406826E+04  0.00000000E+00  0.00000000E+00
 7.707600E+00  9.70227912E+05  9.70227912E+05  8.06834284E+04  1.10478494E+04  0.00000000E+00  0.00000000E+00
 7.712600E+00  9.69791974E+05  9.69791974E+05  8.05376148E+04  9.91805711E+03  0.00000000E+00  0.00000000E+00
 7.717600E+00  9.69397618E+05  9.69397618E+05  8.03624467E+04  9.92448689E+03  0.00000000E+00  0.00000000E+00
 7.722600E+00  9.69079809E+05  9.69079809E+05  8.01578309E+04  9.93091666E+03  0.00000000E+00  0.00000000E+00
 7.727600E+00  9.68773080E+05  9.68773080E+05  7.99255932E+04  8.73093992E+03  0.00000000E+00  0.00000000E+00
 7.732600E+00  9.68512455E+05  9.68512455E+05  7.96656348E+04  8.73658911E+03  0.00000000E+00  0.00000000E+00
 7.737600E+00  9.68282707E+05  9.68282707E+05  7.93469403E+04  8.74223831E+03  0.00000000E+00  0.00000000E+00
 7.742600E+00  9.68083952E+05  9.68083952E+05  7.90274219E+04  7.46594259E+03  0.00000000E+00  0.00000000E+00
 7.747600E+00  9.67905380E+05  9.67925297E+05  7.86780172E+04  7.47076393E+03  0.00000000E+00  0.00000000E+00
 7.752600E+00  9.67762647E+05  9.67762647E+05  7.82986508E+04  6.11457702E+03  0.00000000E+00  0.00000000E+00
 7.757600E+00  9.67620526E+05  9.67620526E+05  7.78892513E+04  6.11852059E+03  0.00000000E+00  0.00000000E+00
 7.762600E+00  9.67443474E+05  9.67443474E+05  7.74497513E+04  4.68182265E+03  0.00000000E+00  0.00000000E+00
 7.767600E+00  9.67271647E+05  9.67271647E+05  7.70092342E+04  4.68483828E+03  0.00000000E+00  0.00000000E+00
 7.772600E+00  9.67049259E+05  9.67049259E+05  7.65366820E+04  5.07788479E+03  0.00000000E+00  0.00000000E+00
 7.777600E+00  9.66771232E+05  9.66771232E+05  7.60339061E+04  3.45937376E+03  0.00000000E+00  0.00000000E+00
 7.782600E+00  9.66442018E+05  9.66442018E+05  7.55300536E+04  3.83254119E+03  0.00000000E+00  0.00000000E+00
 7.787600E+00  9.66035953E+05  9.66035953E+05  7.49959063E+04  3.83500344E+03  0.00000000E+00  0.00000000E+00
 7.792600E+00  9.65557366E+05  9.65557366E+05  7.44296127E+04  4.34596705E+03  0.00000000E+00  0.00000000E+00
 7.797600E+00  9.64980102E+05  9.64980102E+05  7.38604115E+04  4.34875557E+03  0.00000000E+00  0.00000000E+00
 7.802600E+00  9.64303262E+05  9.64303262E+05  7.32626387E+04  5.08973396E+03  0.00000000E+00  0.00000000E+00
 7.807600E+00  9.63541546E+05  9.63541546E+05  7.26309299E+04  5.09299552E+03  0.00000000E+00  0.00000000E+00
 7.812600E+00  9.62673284E+05  9.62673284E+05  7.19981110E+04  6.22508593E+03  0.00000000E+00  0.00000000E+00
 7.817600E+00  9.61718304E+05  9.61718304E+05  7.13607175E+04  6.22906993E+03  0.00000000E+00  0.00000000E+00
 7.822600E+00  9.60722848E+05  9.60722848E+05  7.06929838E+04  9.71047187E+03  0.00000000E+00  0.00000000E+00
 7.827600E+00  9.59612840E+05  9.59612840E+05  7.00207848E+04  9.71667855E+03  0.00000000E+00  0.00000000E+00
 7.832600E+00  9.58497726E+05  9.58497726E+05  6.93166046E+04  1.14524935E+04  0.00000000E+00  0.00000000E+00
 7.837600E+00  9.57324553E+05  9.57340354E+05  6.86374165E+04  1.27138866E+04  0.00000000E+00  0.00000000E+00
 7.842600E+00  9.56140267E+05  9.56140267E+05  6.79540273E+04  1.27219974E+04  0.00000000E+00  0.00000000E+00
 7.847600E+00  9.54971352E+05  9.54971352E+05  6.72665383E+04  1.38897828E+04  0.00000000E+00  0.00000000E+00
 7.852600E+00  9.53833803E+05  9.53833803E+05  6.66043496E+04  1.38986325E+04  0.00000000E+00  0.00000000E+00
 7.857600E+00  9.52711884E+05  9.52711884E+05  6.59366621E+04  1.49871772E+04  0.00000000E+00  0.00000000E+00
 7.862600E+00  9.51659136E+05  9.51659136E+05  6.52945006E+04  1.60088547E+04  0.00000000E+00  0.00000000E+00
 7.867600E+00  9.50649471E+05  9.50649471E+05  6.46763843E+04  1.60190351E+04  0.00000000E+00  0.00000000E+00
